"","gene","tissue","prot","mrna"
"54997","ENSG00000125818","esophagus",2.42892972073012e-05,5.24999999509256e-05
"54998","ENSG00000125821","esophagus",7.34063670564579e-06,2.40000000159372e-05
"55002","ENSG00000125844","esophagus",8.68731391553558e-05,3.22000000225521e-05
"55003","ENSG00000125868","esophagus",0.00140819702993043,0.000497499999906359
"55006","ENSG00000125912","esophagus",3.85363654633818e-05,9.19999999267983e-06
"55009","ENSG00000125970","esophagus",9.33099060167729e-06,8.10999999605688e-05
"55015","ENSG00000126067","esophagus",4.57101139567009e-05,2.84999999994415e-05
"55017","ENSG00000126088","esophagus",1.87955282021101e-05,3.85000000435712e-05
"55023","ENSG00000126247","esophagus",0.000345134007297301,0.000382899999693458
"55028","ENSG00000126432","esophagus",0.000697184726047055,0.000216500000154845
"55030","ENSG00000126457","esophagus",3.17936047578259e-05,7.05999999915786e-05
"55031","ENSG00000126458","esophagus",0.000437288460496527,4.64000000475565e-05
"55033","ENSG00000126524","esophagus",0.000248775252667098,0.000120999999911833
"55035","ENSG00000126602","esophagus",0.00013072726192441,6.09999999984877e-05
"55036","ENSG00000126698","esophagus",2.65525162929623e-05,3.97000000216543e-05
"55039","ENSG00000126777","esophagus",6.06740174315387e-05,7.75000000880991e-05
"55041","ENSG00000126803","esophagus",0.00114964565162817,3.76999999821356e-05
"55046","ENSG00000126934","esophagus",0.000110764387168587,2.44999999794355e-05
"55047","ENSG00000126945","esophagus",2.3643022308148e-05,5.44999999652839e-05
"55051","ENSG00000127022","esophagus",0.000583186389779243,0.000119300000090557
"55054","ENSG00000127125","esophagus",6.72297488709023e-05,4.85000000444174e-05
"55060","ENSG00000127445","esophagus",0.00019195001217507,1.35999999884066e-05
"55061","ENSG00000127463","esophagus",4.12698149931574e-06,1.35999999884066e-05
"55063","ENSG00000127483","esophagus",2.14661478363301e-05,9.1600000070056e-05
"55065","ENSG00000127527","esophagus",8.73668913272814e-06,1.60000000126762e-05
"55067","ENSG00000127603","esophagus",5.32268345452562e-07,3.10999999980782e-05
"55069","ENSG00000127824","esophagus",6.36413894781368e-06,0.000101400000000626
"55073","ENSG00000127884","esophagus",0.00021702235106166,7.38000000300707e-05
"55076","ENSG00000127946","esophagus",2.69110825224194e-06,5.20000000437271e-06
"55078","ENSG00000127948","esophagus",6.49988076591859e-05,4.62000000472191e-05
"55083","ENSG00000128050","esophagus",5.15901684600623e-05,2.62999999703413e-05
"55086","ENSG00000128245","esophagus",0.000496042950443108,5.87999999896915e-05
"55089","ENSG00000128309","esophagus",0.000129593020996131,2.31000000057368e-05
"55090","ENSG00000128311","esophagus",0.000204676677269071,4.11999999968566e-05
"55091","ENSG00000128335","esophagus",1.82536270931729e-05,1.1599999993939e-05
"55092","ENSG00000128340","esophagus",0.000165239693979164,1.29999999908153e-05
"55097","ENSG00000128595","esophagus",9.13785417173419e-05,5.44999999652839e-05
"55102","ENSG00000128789","esophagus",1.06718650308369e-05,2.18000000198474e-05
"55106","ENSG00000128928","esophagus",1.38698256235261e-05,2.08999999946556e-05
"55107","ENSG00000128951","esophagus",5.12192666486098e-05,3.2399999984586e-05
"55109","ENSG00000129003","esophagus",1.16508817920571e-07,5.4000000022012e-06
"55111","ENSG00000129083","esophagus",8.24518958490263e-05,4.72000000397681e-05
"55112","ENSG00000129084","esophagus",0.000120284850013932,9.82000000481736e-05
"55113","ENSG00000129103","esophagus",3.12342299284339e-05,4.80999999585965e-05
"55116","ENSG00000129187","esophagus",2.058870642329e-05,5.24999999509256e-05
"55118","ENSG00000129235","esophagus",0.000560581899737468,0.00016599999998469
"55120","ENSG00000129255","esophagus",1.57636985776673e-05,3.66999999786972e-05
"55121","ENSG00000129351","esophagus",1.89430579567009e-05,5.14999999951154e-05
"55122","ENSG00000129353","esophagus",1.48675715427067e-06,6.82000000539453e-05
"55128","ENSG00000129515","esophagus",9.88674242913661e-06,5.47999999388815e-05
"55132","ENSG00000129625","esophagus",0.000315160660511848,4.16000000357534e-05
"55141","ENSG00000130175","esophagus",0.000948708391473473,6.32999999974704e-05
"55142","ENSG00000130176","esophagus",0.00448888333149583,0.000455100000517254
"55144","ENSG00000130203","esophagus",0.000636358335208483,4.60000000337273e-06
"55147","ENSG00000130227","esophagus",3.88628817369423e-05,2.46999999852318e-05
"55153","ENSG00000130313","esophagus",0.000479932207793959,2.43000000224756e-05
"55159","ENSG00000130402","esophagus",0.00152517445954393,0.000347399999911145
"55161","ENSG00000130429","esophagus",5.17634195985509e-05,2.89000000162004e-05
"55162","ENSG00000130479","esophagus",2.43731068830876e-06,1.04999999983091e-05
"55166","ENSG00000130520","esophagus",2.25394843398823e-06,2.91999999698504e-05
"55175","ENSG00000130707","esophagus",0.000119333732603125,3.49000000032803e-05
"55178","ENSG00000130725","esophagus",0.000175112091428304,6.50000000534531e-06
"55179","ENSG00000130726","esophagus",0.000143303543687874,0.000109199999907289
"55183","ENSG00000130764","esophagus",4.43539206315956e-05,2.5000000018879e-05
"55188","ENSG00000130811","esophagus",5.02174918780409e-06,6.96999999842704e-05
"55195","ENSG00000130985","esophagus",0.000453447873958906,7.71999999403197e-05
"55202","ENSG00000131069","esophagus",2.03711100991217e-05,2.5000000018879e-05
"55203","ENSG00000131100","esophagus",0.000139018634061479,8.10999999605688e-05
"55204","ENSG00000131143","esophagus",0.000129569177532292,0.000323699999699944
"55209","ENSG00000131236","esophagus",0.000662851404751609,0.000178900000178213
"55210","ENSG00000131238","esophagus",3.26450916342608e-05,4.51000000126734e-05
"55221","ENSG00000131471","esophagus",0.000296978876542655,6.72999999652916e-05
"55222","ENSG00000131475","esophagus",2.66938023819984e-05,6.1300000067975e-05
"55236","ENSG00000131795","esophagus",1.83318968124547e-05,3.08000000354283e-05
"55237","ENSG00000131828","esophagus",2.22410731254119e-05,7.45999999188083e-05
"55239","ENSG00000131876","esophagus",2.2506751714505e-05,4.60000000337273e-06
"55243","ENSG00000131981","esophagus",0.00119003696312725,0.000330300000234693
"55261","ENSG00000132341","esophagus",0.00109749215363941,0.000105599999951906
"55266","ENSG00000132383","esophagus",4.64841905717538e-06,2.52999999897577e-05
"55267","ENSG00000132386","esophagus",6.55416731693521e-05,8.79999999695717e-05
"55272","ENSG00000132434","esophagus",2.64249571049875e-05,8.0000000001484e-06
"55275","ENSG00000132465","esophagus",0.000141712360131111,0.000400400000177678
"55277","ENSG00000132471","esophagus",2.54238264932974e-05,5.37000000371496e-05
"55282","ENSG00000132507","esophagus",0.000970968395308108,0.000105999999935376
"55290","ENSG00000132646","esophagus",0.000182033703517895,6.29999999342022e-05
"55299","ENSG00000132842","esophagus",1.14360395595475e-05,3.38999999841479e-05
"55304","ENSG00000133028","esophagus",1.2995503214462e-05,1.28999999911113e-05
"55312","ENSG00000133112","esophagus",0.000870462579745983,0.00152949999887057
"55318","ENSG00000133313","esophagus",4.72513920968183e-06,4.92000000263551e-05
"55320","ENSG00000133318","esophagus",1.04210164152356e-05,4.38999999755255e-05
"55321","ENSG00000133392","esophagus",0.00741069198837951,0.00102179999918536
"55322","ENSG00000133574","esophagus",1.43889179460981e-05,1.34999999846128e-05
"55323","ENSG00000133703","esophagus",5.5050820847443e-05,2.24999999942305e-05
"55325","ENSG00000133706","esophagus",1.64656388667602e-05,3.01000000281498e-05
"55326","ENSG00000133731","esophagus",6.14374233010513e-05,2.19000000080623e-05
"55329","ENSG00000133789","esophagus",2.2948263290731e-05,1.92999999996545e-05
"55332","ENSG00000133835","esophagus",9.85057860700331e-05,7.78000000018471e-05
"55335","ENSG00000134001","esophagus",3.26683129265176e-05,6.36999999508126e-05
"55339","ENSG00000134108","esophagus",7.99651648703483e-05,6.86000000463207e-05
"55345","ENSG00000134202","esophagus",0.000218079096391704,3.31000000170937e-05
"55348","ENSG00000134247","esophagus",3.70671874259374e-05,2.08999999946556e-05
"55352","ENSG00000134265","esophagus",2.18418330392965e-05,1.52000000019329e-05
"55354","ENSG00000134308","esophagus",0.000978795130336284,0.000190299999874233
"55355","ENSG00000134318","esophagus",1.96743274363787e-05,1.62000000170607e-05
"55357","ENSG00000134330","esophagus",9.76747071973355e-06,2.88000000159665e-05
"55358","ENSG00000134333","esophagus",0.00175970076970845,0.000306300000136421
"55362","ENSG00000134440","esophagus",4.30974676159561e-05,6.69000000357652e-05
"55369","ENSG00000134684","esophagus",2.58652494384337e-05,3.29000000037897e-05
"55379","ENSG00000134871","esophagus",5.57743039373852e-08,5.01000000153145e-05
"55381","ENSG00000134900","esophagus",1.89057716917616e-05,1.6699999994325e-05
"55385","ENSG00000134996","esophagus",0.000113692513259602,8.56000000636335e-05
"55389","ENSG00000135046","esophagus",0.0072105406738894,0.0039608999999793
"55393","ENSG00000135069","esophagus",4.13676439670252e-05,1.64999999918731e-05
"55400","ENSG00000135269","esophagus",8.50528627722625e-06,6.07999999618179e-05
"55401","ENSG00000135316","esophagus",2.30866644077393e-06,4.19000000032518e-05
"55405","ENSG00000135404","esophagus",4.93984810452042e-05,0.000288700000079292
"55408","ENSG00000135446","esophagus",4.97231182019363e-06,4.74000000355712e-05
"55410","ENSG00000135486","esophagus",0.000677004663027544,0.000101799999999827
"55415","ENSG00000135624","esophagus",8.45753981569722e-05,9.62999999723859e-05
"55419","ENSG00000135655","esophagus",8.56959575765188e-06,3.04999999756456e-05
"55420","ENSG00000135677","esophagus",8.0287713149914e-06,2.67999999982235e-05
"55431","ENSG00000135829","esophagus",3.34653236106453e-05,3.3599999969839e-05
"55441","ENSG00000135930","esophagus",7.46766977620938e-06,4.43999999882819e-05
"55442","ENSG00000135932","esophagus",3.44112990624255e-05,5.70000000429846e-05
"55449","ENSG00000136026","esophagus",8.35416681585103e-05,4.16000000357534e-05
"55453","ENSG00000136068","esophagus",0.000161084625589349,2.58000000021844e-05
"55456","ENSG00000136143","esophagus",0.000104446297895867,3.04000000273867e-05
"55462","ENSG00000136167","esophagus",0.000400441328024519,2.76999999958894e-05
"55466","ENSG00000136238","esophagus",0.000874212560401082,0.000155700000154834
"55471","ENSG00000136279","esophagus",0.000303245996531895,0.000127500000067531
"55474","ENSG00000136448","esophagus",1.23564200359782e-05,3.0699999966268e-05
"55475","ENSG00000136450","esophagus",3.18409198097992e-05,8.45999999923983e-05
"55482","ENSG00000136628","esophagus",2.65107751329826e-05,3.32000000226252e-05
"55488","ENSG00000136731","esophagus",3.91002118080579e-05,6.99999999977021e-06
"55491","ENSG00000136783","esophagus",8.41949939367678e-05,2.67999999982235e-05
"55493","ENSG00000136810","esophagus",0.00507477337900495,0.000359000000348573
"55498","ENSG00000136830","esophagus",4.61003255193014e-05,0.000263899999866286
"55509","ENSG00000136938","esophagus",0.000484229964061235,3.73000000164311e-05
"55518","ENSG00000137076","esophagus",0.000800268743930172,7.81999999892237e-05
"55519","ENSG00000137100","esophagus",3.76064532452368e-05,5.92999999502624e-05
"55520","ENSG00000137106","esophagus",0.000143925338317203,6.67000000128166e-05
"55521","ENSG00000137124","esophagus",0.000385341991904456,2.93999999720986e-05
"55522","ENSG00000137133","esophagus",5.72883696515502e-05,1.8300000011359e-05
"55526","ENSG00000137168","esophagus",4.76751363726215e-05,1.5400000005799e-05
"55533","ENSG00000137274","esophagus",2.23177151394397e-05,9.80000000693896e-06
"55538","ENSG00000137364","esophagus",3.96026912546968e-05,1.07999999878906e-05
"55542","ENSG00000137486","esophagus",2.86519359075383e-05,1.69999999851929e-05
"55543","ENSG00000137497","esophagus",2.93321725418869e-05,8.07000000516445e-05
"55546","ENSG00000137509","esophagus",3.33916678672539e-05,6.34000000172651e-05
"55548","ENSG00000137563","esophagus",1.09878561216265e-05,1.76999999852543e-05
"55554","ENSG00000137710","esophagus",0.000271486210172464,3.11999999986751e-05
"55560","ENSG00000137801","esophagus",1.85941631820325e-05,6.74000000721157e-05
"55564","ENSG00000137831","esophagus",2.98815446179549e-06,3.37999999783908e-05
"55568","ENSG00000137944","esophagus",3.36922287788413e-05,2.69999999901158e-05
"55570","ENSG00000137955","esophagus",2.84641221853305e-05,3.69999999942923e-05
"55576","ENSG00000138035","esophagus",1.4567794786038e-05,9.49999999368158e-06
"55577","ENSG00000138069","esophagus",0.000222636125276455,9.83000000379951e-05
"55578","ENSG00000138071","esophagus",0.000362618636035052,8.98000000687922e-05
"55581","ENSG00000138095","esophagus",8.61584808780418e-05,2.83000000309987e-05
"55582","ENSG00000138107","esophagus",1.00723787474311e-05,5.43000000514066e-05
"55583","ENSG00000138119","esophagus",3.63804065514271e-05,3.88999999708262e-05
"55587","ENSG00000138175","esophagus",7.0576007079737e-05,4.60000000337273e-06
"55593","ENSG00000138279","esophagus",1.75973241907747e-05,8.41000000391338e-05
"55597","ENSG00000138363","esophagus",0.00016800800273772,2.32999999986041e-05
"55598","ENSG00000138385","esophagus",1.4482420094651e-05,4.01999999921811e-05
"55599","ENSG00000138413","esophagus",0.000366552422457334,5.73000000043025e-05
"55600","ENSG00000138430","esophagus",0.000116007907967704,3.91999999981535e-05
"55601","ENSG00000138448","esophagus",2.08772707276961e-05,2.55999999816177e-05
"55608","ENSG00000138663","esophagus",7.02746619257939e-05,3.20999999700747e-05
"55609","ENSG00000138668","esophagus",0.00047319352687815,0.000112100000104545
"55610","ENSG00000138674","esophagus",2.73114461007383e-05,6.86999999905799e-05
"55617","ENSG00000138760","esophagus",6.82231742257809e-05,5.24000000019635e-05
"55618","ENSG00000138768","esophagus",0.000120850654836315,0.000172399999806005
"55620","ENSG00000138772","esophagus",0.000310960164236546,4.25999999899243e-05
"55621","ENSG00000138777","esophagus",3.99657841059341e-05,5.99999999469977e-05
"55623","ENSG00000138794","esophagus",7.42377343078576e-06,8.99999999089575e-06
"55624","ENSG00000138796","esophagus",0.000215512374521132,3.68000000276645e-05
"55638","ENSG00000139329","esophagus",0.00300645947340148,0.000270599999837
"55641","ENSG00000139428","esophagus",6.88615033860408e-06,2.08000000017835e-05
"55642","ENSG00000139433","esophagus",0.000207143488061988,0.000181199999857811
"55647","ENSG00000139637","esophagus",1.60192364949167e-05,1.94999999837228e-05
"55648","ENSG00000139641","esophagus",0.000103872539862804,3.05999999660683e-05
"55651","ENSG00000139684","esophagus",0.000572895693978042,8.5900000033379e-05
"55660","ENSG00000139921","esophagus",8.83051147049386e-05,3.13000000326879e-05
"55661","ENSG00000139970","esophagus",1.15786550321193e-05,3.39999999966919e-06
"55663","ENSG00000140043","esophagus",1.04204940031584e-06,5.30000000487185e-06
"55665","ENSG00000140105","esophagus",0.000527842318737023,7.07000000330633e-05
"55666","ENSG00000140263","esophagus",9.60734616122653e-05,2.34999999852962e-05
"55671","ENSG00000140319","esophagus",1.80112101712986e-05,0.000188999999924606
"55672","ENSG00000140350","esophagus",0.000414309940108344,6.36000000514878e-05
"55673","ENSG00000140365","esophagus",7.4953385004287e-06,3.41000000005891e-05
"55674","ENSG00000140374","esophagus",0.00021389793359471,0.000131900000137774
"55675","ENSG00000140395","esophagus",9.16237190466586e-06,3.73000000164311e-05
"55676","ENSG00000140400","esophagus",2.74041053869051e-06,4.67000000466563e-05
"55678","ENSG00000140416","esophagus",0.00146850138682998,0.000531199999559719
"55685","ENSG00000140553","esophagus",1.42997158607131e-05,3.18000000011399e-05
"55686","ENSG00000140575","esophagus",0.000183658387947849,8.52000000457688e-05
"55690","ENSG00000140650","esophagus",5.60943981841826e-05,1.84999999828325e-05
"55696","ENSG00000140740","esophagus",0.000176378123581117,0.000145299999900292
"55708","ENSG00000140990","esophagus",2.34745892567835e-05,5.87999999896915e-05
"55711","ENSG00000141030","esophagus",1.49955171204426e-05,5.14999999951154e-05
"55712","ENSG00000141127","esophagus",7.42498695541749e-06,1.5699999985206e-05
"55717","ENSG00000141279","esophagus",0.000786607266488323,0.000108799999909271
"55718","ENSG00000141295","esophagus",1.01918839283985e-05,1.75000000126408e-05
"55720","ENSG00000141367","esophagus",0.000196452843380812,7.55000000644638e-05
"55723","ENSG00000141385","esophagus",3.38694265827084e-05,3.60000000192903e-05
